original_index,true_label,predicted_label,actual_review_score,text
9206,0,1,3,general approve kind toy openended creativity toy kids build anything want similar building toys would tinker toys legos erector sets approve toys theory real life crazy knexhere drawbacks pieces really many pieces many tiny connectors spacers build larger models need long rods many build small models interesting car airplane less interesting star rake could build better models kits better yet buy kit child actually wants build like ferris wheel roller coaster set starter kit beginners kind limitedthe treasure chest style box cute good holding models general better break models put box since kids never mom break little sticks apart dont find chore appealing pulling rods connectors takes lot force really pull hard kind twist angle dont right snap fingertips kind hurts
9208,0,1,1,yr old son bagged atm machine also bagged hid choose something else well turns right product bad calculates money like government dose never get right poor quality recommend choose something els
9227,1,0,5,never disappointed melissa doug item much durable anything buy walmart
9246,0,1,2,really slow bad barley turns whould buy ford mustang way better buy insted
9248,0,1,1,bought toy amazon another store horrible daughter barely push lever open hippos mouth time mouth doesnt even open neck part get stuck paid little advertised amazon definitely wouldnt pay five bucks thing bought thinking would fun little game husband daughter play relaxing family night definitely fyi love amazon
9252,1,0,4,klip klop stable brightly colored pretty neat concept love fact actually came two princesses horses honest biggest fault stable based way niece playing simply dont think enough going keep child interested doesnt play long begin feeling given month shell get bored entirely set aside would nice bit going toy
9253,0,1,2,barbie doll sevenyearolds dream ballerina butterfly pink glittery glittery thats beautiful box much kids room little brother cat hair provided big bang box daughter hasnt touched since playablefrom front mariposa fairy princess doll pretty side rear view less pleasant barbie huge contraption built back hold fairy wings little knob back handcranked turn wings fold legs create gown kind clever minutes wings dont flutter dont unfurl slowly beautifully instead covered glitter comes pretty easily rather mess daughter got hung hair looks short product description package really standard length barbie hair caught ponytailthis barbie doll much feature enough fun
9254,0,1,3,pros kids play even adults know daughter likes lot shes good beat kids adults handily expensive comes nice nice cards cheaplooking like many games lose cards still playcons person played huge advantage daughters friends nice enough play times always lose dont game shes good husband brother advanced degrees year old beats easily cant believe shes cheating quick check cards shows wasnt however played could get speed interested playing theyre game isnt interesting game repetitive youve got hang get hang games youre kind person youre learning anything fun winning playing game short hang fly though cards fast game take less minute interactive social game attention cards cant make conversation compliment people nice moves laugh even youre trying win blinki thought game would like good old card games childhood speed spit find rules web dont know games actually way fun play check
9256,0,1,3,concert stella doll decently made materials outfit bit better average lot pretty hair boots dont always stay hair didnt get ratty fast shes made go stage girls sold separatelynote unlike winx dolls believix wings doesnt articulation arms wrists legs instead arms bendablefor price shes great doll decently made id recommend spending bit believix wings versions since high quality fancier costumes better articulation poses course wings
9264,0,1,1,might dumbest thing ive ever bought dont know thought getting didnt think getting basically thick shoestring tied endtoend forms big circle says directions included inside directions black white drawings showing different ways could twist string make look like something else printed package gets ripped open piece back together read directions anyway directions dont explain anything stepbystep even step allseriously go get pair old shoes remove shoelaces tie together make giant circle go youtube get directions take shoestring loop make cool designs finger saved bucks preserved self esteem falling victim buying piece string online
9282,0,1,2,yes kids like ages say easy add teaspoon water mean learning besides finished product inedible opinionalthough kids ate problem seemed enjoy overpriced would never buy
9285,0,1,3,kids love look shield hold holding trigger portion velcro strap closer elbow pretty solidly across entire forearm though get heavy little ones discs soft though one aim person mine tends curve right goes inches feetthe shield automatically shuts opening lid reload discs discs discs retrieved often since takes seconds use ammos unless someone devising aiming game sort like darts running around shooting requires taking many breaks retrieve reload discs fun initial novelty basically becomes plain shieldid rather get plain shield lower price esp since discs easily get lost lax attitude towards retrieval launching function ultimately becomes shortlived gimmicky feature
9292,0,1,3,hope kids get use summer around pool kind iffy nephew one several years ago pump didnt work great interested using therefore believe used three times went garbage
9298,0,1,3,kahuna players ages average play time minutesthe game turned pretty funit challenge keep control game mix strategy luck sometimes matter well seemed play luck would hold back game help offset luck draw giving player three face cards choose opinion bonusthe box components fairly light making ideal travel going vacation couldnt play car certainly small enough wouldnt need lot room play cards text easy read pieces sturdy complaints departmentvinnie played quick game close score way first round pick bridges place gaining territories ease expanded hold islands without running much ended tying first round thus one scored points second round different storythe board beginning feel cluttered constantly stepping claiming territories removing bridges result claiming said territories pulled ahead one territory bringing score last round cluttered change tactics bit concentrated removing bridges able remove enough lost majority islands wasnt enough six five islands gave one pointnot enough tie win gamewe felt game well balancedthat isneither us felt like running away lead next time intend try mixing tactics try remove bridges earlier third round thought decent two player gameit certainly casual enough would appeal families looking one one time spouse sibling
9301,0,1,3,wish listed house daughter considering total price qualitiesreviews great first dollhouse except couple things could made slightly better first adults barely fit chairs rocking chair shorter chairs bigger baby like giant little baby chair bed put room attic barely fit anything else wish someone would mentioned reviews unless missed besides daughter love uses regularly room wish seats rooms better planned proportionally people furniture oh well also could options asian husband black would nice set types people add set
9327,1,0,4,yo got christmas thought sort weird shes really moveable barbie thought great im wondering get boring maybe better younger kids
9330,0,1,3,year old loves toy teach many things like push turn names animals etc negative comment button switches stiff takes effort push slide pals pop
9334,0,1,1,simply put legos may look like act like building quality figure youre family guy fan set really bust really best stick original waste money anything else dont want sound like hater lego extreme quality control building sets dont stack
9359,0,1,1,product terrible says let chalk dry minutes use like hour somewhat dry chalk lasts one time fun dissappointing
9364,0,1,3,bought grandson without realizing playing friends house asking game easy fast paced keeps engaged far stands play two active kids lots fun
9368,1,0,4,hoped color lime greenbut daughter doesnt seem care one way another bent old metal slinky shape got instead
9378,0,1,3,board put away month old grand daughter used refrigerator alphabet intending bring back board got little older wooden letters painted rather covered colored paper becomes loose rather easily letters lasted months throw fortunately knows alphabet name using means teach put together words age spell name molly
9380,0,1,3,thanks many greedy people buy dolls resale times price three year old doll searched months live close disney store truly disgusted fellow americans literally buying stores frozen related products rest us work holding hefty ransom proud breaking many young heartsalthough cant rate doll daughter authentic ariel rapunzel plush dolls dont feel like cutest dolls durable loves sure one hit well ever find one reasonable price
9394,0,1,3,cute colorful year old nephew getting lot use agree reviewers however lightweight often tips play doesnt seem bother though
9398,0,1,3,lego lego legoits directions make sure read starting miss step great project take hours finish arent careful otherwise great gift idea
9403,0,1,2,santa brought toddler christmas jumped handful times started get leaks found patched one leaks shortly afterward happened sections hate throw away loves keep pumping every day thing becoming hassle anything else wish would better quality
9413,0,1,3,fun like one time single rainy day distraction love concept craft activity toys think crayola done wonderful work would love see move toy actual sustainable craft starter kit
9431,0,1,3,bought classroom kids kids moved table taped table buzzers began sound look another strategies rules
9432,0,1,3,toy classic actually bought one fore niece another shape think years ago bought one daughter great alternative toy vehicle thats safe babies especially babies older siblings like take move things around babywhat much suppose oversized vehicle thats easy baby grab move soft safe big tires wont move fast baby sound effects baby cant activate since squeeze became job makes cute noisesi like
9447,0,1,3,decent product awful smell first opened product leave pieces garage couple days using product wit little guy
9450,0,1,3,havent interested transformers since original transformers aspect toy doesnt appeal however enjoy building increasingly complex lego lego like models especially ones move like lego technic series kreo others set great models great price compared similarly sized lego technic theres slight quality difference kreo lego lego edge enough make practical difference unlike lego set number colors fairly similar makes assembly little tedious finished product bit nicer looking supposed transformers somehow related tv show movies dont transform directly one vehicle robot visa versa instead disassemble entire model rebuild alternate model isnt different lego creator series except creator typically get three models instead two compared creator series kreo doesnt seem good value creator series assembly difficulty scaled size complexity model even complex models fairly easy build really pay attention even back track times kreooverall like building lego models youll enjoy kreo series youd probably like youre fan transformers franchise
9453,0,1,3,daughter loves register noticed microphone doesnt always work well open button seems get stuck lot push really hard get drawer open otherwise ton fun
9458,0,1,3,son loves legos mario idea combining two thrilled could wait start assembling track saw box really massive takes good deal space room box says appropriate ages six cant see average six year old able tackle project without lot adult help part fun opinion beware kit comes almost pieces neatly packaged sections instructions fairly straightforward one spot couldnt quite understand diagram implied adults kids working together still took four hours course days bigthe track neat comes two cars means build mario toad said cars battery powered zip along pretty quickly along track cars also zip wood floors added fun track tediously assembledour main issue came keeping track assembled pieces dont go together well traditional legos racing track least kit every time son would move sliding piranha section track would come detached wed get back together little obstacle section would fall apart good two laps around track adjustments needed son gets little frustrated still says track lot funoverall neat setup twists turns mario characters two zippy little cars building takes hours nice project work together aside instability issues id recommend
9463,0,1,1,pieces pricesets size expenive lego raised msrp simply enough value justify pricethe pieces really rearranged much creative playeither wait really good sale less look elsewherethe sets far pieces theme value replaycheck soccer karate magic show sets
9467,0,1,3,game hit fantastic huge game fan anyway looked like might bit fun scrabble okay gamei like word games trivia really like playing scrabble ability add technology via smartphone impress mewhat like board turns little wheels afford player good view board face indented hold tiles place box designed opened side flip cover think smart way package gameany game reallyother positivesoverall okay gamenot great
9477,0,1,3,twins months old ive enjoyed playing using toy great toy teaching colors shapes also love putting blocks bringing rattling box complaint wish lid would stay
9481,0,1,3,year old fun playing however asked wanted play said wanted different game cute times disgustingly funny basic board trivia game get trivia card depending whether answer correctly card tells many spaces move move around board looks like anatomy lesson geared towards young children many multiple choice questions brainer give two completely wrong answers makes easy guess right one like stuff days board playing pieces cardboard time may hold depending take care asked daughter top favorite games said said probably within top exclude electronic systems like wii xbox
9484,1,0,5,opinion melissa doug product well worth buy never disappointed anything come toy line id recommend item age wise
9486,0,1,3,saw item excited get son three half loves cars saw movie summer loved item kids toys go easy pull box put together son seems able push track together loved pushing car ramp three stars one main reason whole function item second car drop onto track one car goes underneath second car son played toy without knowing purpose tower got second car would give stars get stars really needs track car goes would much better loop know give something makes toy little accessible think want son really enjoy product need buy another track set least willing spend least really great idea almost like train set cars christmas coming along sure go well want stand alone toy item right thing get
9495,0,1,3,bunch star ratings toy agree robot mode toy absolutely great looks great good posability cool accessories etchowever dino mode atrocious grimlock dinobotin graphic box itll show dino mode filled chest however look shots w kid youll notice entire chest belly hollow sloppy design imo unexpected voyager class transformerthe angle dinobot graphic doesnt show itbut legstail literally half dinosaur mode im sure howwhy needed proportions makes look butt heavy head small arms obviously cheap ball hinge pop offit makes sad new grimlock less intimidating originalthe light headchest fun although evenly distributed chest worth playing robot mode imo hollow chestbelly distracts much dino mode feel like better quality transformers voyager class pick version grimlock
9500,0,1,3,children teens one daughters crazy chickens thought would fun game instant hit mostly silly kids think kinda pointless game like take turns putting chickens roof coop every time coop pops chucks chickens caught guard shriek laughter like play friends come fun seeing friends react
9502,0,1,3,baby wan na walk clear voice electronic voice box nearly phrases involve wan na walk suppose expected since thats doll doll requires hard floor lowpile stiff carpeting able walk nicely made doll cuddly since hard plastic suspect may make nice impression fresh box days go going end standing one side dolls get attention
9508,0,1,3,give toy stars would looks daughter least bit concerned using stride sturdy enough strong push walk finds joy sitting front pressing nose hear music roar still disappointed buying though job
9509,0,1,3,find toy obnoxious parents nothing fact press practically screams like cookies volume control setting really unfortunate thing loud hear soft cookie rough cookie many times go crazy also thought pieces removable gingerbread man stationary cant remove press gumdrop buttons said son course loves thing thinks magnet cookies great never gets tired pressing gingerbread man oh wellupdate son still playing crazy thing months later although ive relegated toy basement play room sometimes still hear gingerbread mans voice taunting floor son occasionally brings magnetic cookie pieces kitchen discovered stick refrigerator quite nicely strangely though gingerbread man started malfunction saying improper cookie shape placed tray occasional far dont think son noticed
9513,0,1,3,daughter excited pink haired doll hard find one dolls good eye placement seen lots lots wonky eyes also bald areas head lucky get good one amazon outfit cute along boots little make case doll gets put storage dolls
9522,0,1,3,along hokey pokey elmo chicken dance elmo sits sadly unused sons toy shelf fun time heard chicken dance times could count beginning month two novelty wore suggestion get sale go worth full price
9530,0,1,3,im really big kid parties stuff glows dark patio looks like redneck disco christmas lights year round love idea glow dark utensilsalthough havent fired yet bought components separately past buy glow sticks packs disposable table wear comes dollar store reckon create entire kit scratch better componentsbut admit never occurred actually hold party dark twins birthday next month october well use set start dark ill see photos clear enough upload
9539,0,1,3,bought two could battle one didnt twist changing one twist changing unfortunately catches part body car twisting manually tweak get twist fully robot car love idea would buy two dont twist also twising one takes aa batteries
9540,0,1,3,little guy obsessed ups trucks mail trucks trash trucks excited opened truck box figured open back side doors quickly put aside mail truck side doors backdoors opens much nicer
9566,0,1,1,superman isnt going wear red shorts blue unitard certainly going need beltthis item purchased gift girlfriends sons birthday dad ran guy oneman musical roadshow life times beatrice arthur sure came heard huge fan reason torched passed boy unusually obsessed golden girls television showso much kid run golden girls fan club since fourth grade enjoyed dressing florida senior citizen chance gotyes got weird judgei liked mom trying nurture relationshipit seemed kid needed positive male models life one day took job check clerk dollar thrift shop didnt seem interested end shift see quite bit action store especially welfare check daythen hit mehe needed mannot man super mana supermanwhen got home got online ordered superman figure hopes would thrilled maybe wasnt playing could display prominent location would subdue extensive golden girls collection related swag hadunfortunately didnt work wayrather took hammer used hang another beatrice arthur picture smashed crotch superman figurei doubt even red shorts superman would saved genital mutilation go
9567,0,1,2,scene lovers need stop hating bratzthese dolls example cheap pieces craptheir heads pop coppied bratz
9595,0,1,2,knew boys would love swords immediately start hacking away like pirates instead played minutes boys stepped hilt broke sword first sword thrown away sword seen since birthday party suppose year old year old better things wanted time wish liked swords cant force kids play something interested
9606,0,1,3,sixyearold nephew huge lego fans personally collect lego sets derive immense pleasure putting pieces together nephew shares passion building hes also huge super mario fan saw bought open mind hoped good lego pieces arent sturdy lego nephew could assemble lego car came trouble asked assistance seemed pieces didnt fit well together tendency fall apartthe instruction manual isnt clear lego unlike lego manual doesnt tell many pieces must use step piece goes first plus bike seat red manual step five six pink know anal unlike lego set inexpensive expect manufacturers care enough use color toyoverall toy okay youre used lego youll sorely disappointed one said nephew likes buy sondaughter huge super mario fan
9613,0,1,2,cant say im big fan toy daughter christmas half time doesnt recognize voice commands likes adult perspective im impressed lol
9636,0,1,3,rugged fun camera easy use battery compartments arent secured screws like kids products son opened one side took battery good
9643,0,1,3,cat already showing lot wear months making lot clicking noise like rubbing close together daughter liked weeks thats
9648,0,1,2,tattoos look nice daughter loved last day washing temporary tattoos past last much longer didnt even put hands get frequent washing arm disappointed good thing ton package could put new one every day still tattoos
9663,1,0,4,good toy given son lot enjoyment however complaints upper frame truck forms roof front seats pops constantly designed hook securely son rarely knocks guess thats good whenever touch darn thing falls also pretty difficult son properly open back truck reveal work space gets frustrated hes barely though older kids shouldnt problem good toy overall
9669,0,1,3,year old son received birthday excited raised virtual angry birds franchise playing since remember game brainerhe opened package huge help started working right away noticed bypassed instructions went right playing set blocks used slingshot fie birds toward pigs structure built must good minuteswhen finally came read directions attempted play game explained step step wasnt didnt care compete fun playwe kept pieces ditched cards maybe older plays parts like screen
9681,0,1,3,bags well made job youre giving candysized items go bigger bag able use goodies would fit
9687,0,1,3,much sturdy expected foam pieces thicker thought would connectors bit annoying actually thought might foot safe toy ie pieces dont hurt step themas long toy accessable children years older good toy experiment learn buildinghowever big however would personally want responsible toy anywhere children age could exposed small partssadly grandson means play one grandmas home places younger half brother year old could get ahold small pieces
9689,0,1,3,game jump right like story wars cards humanity got really clear order rules mess even little whole game thrown however played right incredibly fun
9693,0,1,3,received toy second birthday gift grandparents never seen tv commercial daughters maybe thats expected little morestay alert says vacuum pick dirt adds brushswitch toy spouts clever rhyme like one says byebye reactivate pushing purple button handle nudging littlewere cleaning machinemore like softspoken cleaning machine never thought would wish toy little louder volume control one small speaker located back makes hard hear realistic hum machinewere scene says vacuum get things clean adds brushthats lie toy vacuum doesnt pick thing daughters didnt care im sure would really want tois rabbit says vacuum nah dust bunny replies brushto reach said dust bunnies adjust vacuum vertical horizontal position betweenachoo must allergic dustthe mouth doesnt move sneeze eyes swivel left right push itclean ya latermy daughters pushed toy around days see ya later
9698,0,1,3,say disappointed toy set two learning resources pretend play food sets healthy lunch picnic quality set wavered back forth set healthy breakfast foods set settled one mainly cracking egg upon receiving set wish ordered one two breakfast sets learning resources makesthe food seem durable son much enjoyed playing farthe issues biggest complaint size food items small spatula small hard play point reference pancakes silver dollar size best strawberry enormous compared rest food play food brand pretty true size surprised toaster oven working quite properly already imagine wont long breaks altogether waffles supposed stick together im assuming child cut apart velcro pulled one immediately muffin stick together top lightly sits bottom piece already source frustration son soon picks top falls right blueberries also dont fit properly muffin jam right always get stuck top part cracking egg novel hard get egg shell close properly prepared egg closer child buy set since egg fits tightly need pulled manually shell opened quite expecting fp set kid egg fell right shell upon openedi think learning resources really make best realistic plastic play food available would definitely pass set go one pretend play breakfast sets offer looking play breakfast food
9707,0,1,3,son lot fun instruments however buy amazon got target cheaper current price
9711,0,1,1,blocks certainly contain phthalate loaded pvc assume toyspvc poisonous plastic please take word simple google search find evidence full phthalates hormone disruptors linked nastiest health conditionshow incredibly irresponsible companybuy solid wood blocks instead buy mdf particle board offgas formaldehyde
9715,0,1,1,work much practice breaking able make noises sound nothing like supposed sound like
9735,0,1,2,purchased camera go device also charger battery pack device heavy since cant stand alone use charger stand put device stand perfect son half loves playing zoo train pet pali spent money buying apps game system everytime plug leap frog connect stop working tried uninstall reinstall many times problem still exists software runs ok dont plug device lets shop paid wont let upload game systemif anyone reading solution please comment
9736,0,1,3,son years got christmas live back east unable use recent thaw son spent several afternoons vigorously playing toy loved btw design extremely innovative son problem manipulating mechanism make work find works best slightly damp sand dry sand well yesterday playing game another got carried away threw blue bucket landed side sandbox cracked son isnt particularly strong think something outside toy able withstand bit abuse thrown feet year old toy still usable bucket used base obviously wont hold water much sand though considering purchasing another set really like alot educational basic principles inertia really wish materials used better qualitypros educational fun comes everything needed play truck works well played used sand water packs wellcons wont function wet sand materials less satisfactory wont stand abuse typical child sandmill wont funtion pieces missing
9750,0,1,1,gave year old christmas thinking sturdy enough kid play within hours cheap plastic planes starting break normal playtime use month later theyve thrown breakage maybe adult collector theyd fine kids toy badly designed
9758,0,1,3,prosreally great building optionsliked detail instruction explanation gears controlsvery useful educational toyfun rewarding built correctly worksconssometimes little tricky take pieces apart building come tool helps separate take extra time get hang kids get frustrated itmake sure order extra aa batteries around otherwise find disappointed childit wouldve nice extra pieces like lego sometimes productsif solar powered option know offer one doesnt nearly many pieces options thishigher price wouldve liked payit wouldve nice least come compartmentalized storage within box bag place parts inoverall good buy always plus see build wished pieces extras considering price pay encourage independent creations contemplated buying erector set construction actual gears mindstorms way budget im pretty satisfied choice wouldve happier price either lower came batteries better storage
9761,0,1,2,first toy really soothing light however sound loud cuts long baby enters deep sleep music cuts halfway sons rem cycle wakes stops every time going goodwill
9773,0,1,1,well bought toy friends one year old daughter think would fun toy stupid thing would turn little girl played minute sat play things gotten christmas still kept making noises friend turned button sat back surprise still kept making noises major flaw would rated toy well point button sooh dont knowthe toy actually shuts
9784,0,1,3,standalone toy coastal winds airport alright neat tower offers multiple vehicle sounds also interesting flying arm modular appears ready support additional planes helicopters beyond originalthe thing doesnt really integrate rest geotrax system road vehicles train vehicles connect one another even drive others tracks airport really doesnt way connecting rest layout sort sits next rest geotrax setup said bad toy doesnt wow factor many geotrax units
9787,0,1,1,wont stay son ever fabric super soft would think would awesome however soft fabric causes stick skin meaning slip right water matter tight suggest buying stearns kids puddle jumper deluxe life jacket must product little swimmers
9790,0,1,3,dau got rd bday loves books often reads yr old brother since knows story problem leap pad unless click certain spot book reads wrong page instead reinforcing learning actually teaching incorrect words phrases dissappointed since inexpensive toy esp buy several books backpack etc also eats batteries would bought toy gave high educational value since could great toy learn
9812,0,1,3,three year old son loved toy day opened even going bed since sat unused bells whistles toys come days one doesnt much comes three cute figures propelled fire truck sit cab axe walkietalkie came tiny didnt even bother giving son knew would easily lost minutes fire truck made thin plastic im sure hold well rough play drops overall truck figures cute used imaginative play compared electronic toys today im sure hold kids interest long
9814,0,1,3,oldest daughter really enjoys monster high collection another piece add place familiars characters play gets stars enjoyment im going dock star back roughly seems little pricey actually get money probably could included second familiar something else go playset child really series good pickup
9817,0,1,1,bought year old really coordinated used another version toy past enjoyed thought set lights game included would fun nothing frustrating hard time keeping momentum going due size weight ring goes around ankle generous size meant easy flew leg hit things around even people since lightweight get hit misses hits leg hurts definitely used without shoes light feature works intermittently intuitive frustrating disappointing gift especially given price tag ended plastic set target worked well frustration
9822,0,1,1,toy great idea would loads fun worked functionality product zero
9853,0,1,3,totally mixed tee super solid sturdy works great get set supposed adjustable metal bead push adjust next hole super hard move tried minute successfully moved worked bit better still painful least woman push time needed move hole thats huge drawback ask meso prossolid wont easy breakstands upright hitting wont fall easilynice height like adjusts different age childrenconssuper hard adjust initiallyhurts adjust height easy
9854,0,1,2,actually bought local hobby store rather amazon reading amazon reviews plane easy use easy bind transmitter receiver ready go charging included lipo battery minutes batteries includedthe disappointment plane breaks look wrong stabilizer developed hairline crack even made door impacts anything solid especially ground whatever form concrete asphalt certain grass chance expect glue one main wings well stabilizer back get hung tree didnt fall apart although prop chipped chunk girls immediately blamed build plane end glue foam rate rc helos buy much tolerant impacti think beginner plane easy use forgiving mistakes
9862,0,1,3,year old enjoyed trying pick crabs tweezers werent playing get particular colors simply trying get crabs without making octopus giggle played enjoyed one nuisance need partially disassemble game put back box think get continued use short burst time
9872,0,1,3,pretty idea great however lcd read screen small colorful interesting would great screen larger characters colorful land realistic
9881,1,0,4,one better games leappad control scheme much easier understand child games easy understand play flying rescue rhonda sticking toy game plenty activities keep child busy one complaint games way skip animations son constantly tapping try skip things seen already doesnt want see however forced view way skip
9884,0,1,2,first really look like wand movie second daughter opened found hands got dirty ever coated wade give little color comes
9897,0,1,2,fond memories barreling hill radio flier wrecking dragging back hill wagon town country used abused parents still use wagon haul stuff around works great bought wagon expecting great experience dissapointed seems durable like seats seatbelts primarially reason bought main complaint front wheels understand cant steer sitting wagon wheels pulling son dont track straight begin wobbling thus shaking wagon major shortcoming opinion significant design flaw earned product low rating getting one wagons traditional wheels axles would suggest anyone reading review
9913,0,1,3,toy keep son entertained long basically toy wiggle wooden balls slide bars thats basically chew toy used much
9916,0,1,3,switch toy granted takes pushing person get make noise still every toy needs switchthere much interesting toys available one thing like year old handle carry
9931,1,0,4,toy little thought would good little one changed durability stroller good almost like cheap plastic still plays time gave stars would buy disappointed changed way made
9934,0,1,3,first let say play lot board games board games play least week taught board game classes middle school students help behind scenes two gaming conventions annuallyim telling say rule book hard understand youll know hopefully due board gaming ignorance part nearly enough clear specific explanations andor examples rules make clear exactly game played many situations came first game could figure resolve even consulting rules book took three plays consultation third party board game website finally got everything straightened outalso although components fine plastic towers nice mediumweight plastic game board thick flat warped cardboard patterns go top plastic towers extremely thin flimsy see holding long term especially since essential part game piling plastic towers top cardboard patterns build structuresall said actually pretty good game reminiscent torres kupferkessel co mechanics starts fairly simple gets think game goes makes nice learning curve nice tension building throughout game well enjoy long cardboard components last
9943,0,1,2,dont understand positive reviews several wooden drag along animals different brands must say probably least favoritecons wheels fin made plastic got wooden toy want kid playing plastic wheels work fish cant remain standing seconds toddler pulls instead cute little fish following around toddler floppy thing follows sideways fortunately toy light doesnt scratch hardwood floors plastic really functional wheels get dented scratched minimal contact slightly rough floor example taken sidewalk toy little boring toys like make sort rattle noise something open close dragged one doesntpros toddler seems like since light baby carry around big eyes huge success
9945,0,1,3,one toys wish didnt house kids enjoy built became hideout blanket covering ball roll around house ball connected together fun find different ways play play done time take apart storage poles little connectors become frustrating keep together played dust collector one kids remember
9950,0,1,1,toy average whole lot mind bending activites purchased mid august recalled september evidently childrens arms get caught little ball tube leapfrogs fix send tube topper blocks tube however disables tube limiting fun toy since part purchased toy returning get information leapfrog website
9974,0,1,3,daughter loves game works half time sometimes doesnt work make believes makes rules still fun play working
9980,0,1,2,toddlers thrilled friend got play came home ruined clothes nonwashable dry erase markers stain preschoolers toy consistent melissa dougs usually wellthoughtout products currently soaking everything rubbing alcohol seems slowly lifting stain though doubt get way outthere lot cupcake toys dont buy one
9987,0,1,3,beads great colorssmooth perfect job problem threading cordit simply piece cord difficult month old use took piece well known old type wooden building toy utilized inch dowel peice attach one end cord made act threading much easier toy enjoyable less frustrating also thought dipping one end wax glue stiffen
9994,0,1,3,love concept lincoln logs fond memories building child exactly remember addition elaborate plastic roof pieces farmer horse cart theyre good quality though warning instructions wood may stain carpet hasnt happened us yet make nervous could problem play areas carpetedcreativity large reason id really want offer lincoln logs children set seems tailored toward building exactly whats shown im docking couple stars would otherwise glowing review contains exactly enough wooden pieces build two buildings shown front box plus one small piece cleverly becomes trunk plastic tree works perfectly yet isnt pictured anywhere find however mix weighted heavily toward smallest wooden pieces longer pieces challenging free build creative specifically shaped roof pieces attractive also dont lend towards variety buildings set marked three three year old interested helping parents build theres little set
10007,0,1,3,great fun week inevitably ants die course nobody doubts happen get bit disconcerting blue gel ant coffin sitting around instructions say ants carry dead ones top tweezed luck ants left dead ones tunnels whole thing trashedwe also bit trouble foam seals lid ants bit pieces made difficult closestill though watching ants dig tunnels incredibly fun trickparent tip order ants online website toy perhaps order farm kiddies wont wait long ants
10016,0,1,3,background friend purchased nerf retaliator dart gun sons birthday course another nerf gun give siblings fair chanceas already said thing pretty large comparison year old looks like hes holding mits big fearsome looking contest looks alone would guarantee winhoweverlook get dart gun shoots foam rubber darts supposedly ft anschutz target rifle said inaccuracy frustrating shooting inside house yes im kind parent gets decent range feet past muzzle dart tends yaw unpredictably accuracy seems better shooting elevated position say top stairs level shots havent seen thing work reliably terms hitting target think function gun needing move large still light dart long distance pushing much force behind rather light dart doesnt work wellor maybe im overly pickyanother nit sights difficult use design difficult get ones head angled enough order get kind useable sight picturebut fun oh fun rails top bottom accessories mounted whim mounted red dot sight fit although kind wish semiauto kind fun manually rack bolt six shots though rather large magazine means frequent clumsy reloadsall fun toy long accept arent going get much way accuracy thing
10042,0,1,3,although agree need backup extras caps wont stay pain keep however good buy recommend
10078,0,1,3,youre looking game packed creativity laughs cranium conga good choice try guess others thinking hilarious game ideal party group settings also great families since children young eight participate good timeeach player draws card asks question makes statement many hours ago last bath strangest thing ever seen pet eat indicated card type activity player described bullet points player gets choose answer keeping mind type action indicated card crative cat sculptorades sculpt answer using special cranium clay without talking sadly game lived arizona long husbands family clay dried tried play word worm mind reader give players first letter word thinking try guess data head guesstimor players guess number answers chosen type must numbers indicate whether higher lower guess correct number star performer sound stage act answer using gestures sound effectsbut talkingthe game gets pretty fun especially since guessing gadgettimer secretly write answer gets passed around player hitting guess button guess try beat timer makes fun sounds keeps suspense high never know time run outeach round different amount time allottedlike cranium games cranium conga unique approach urging players creative think outside box favorite game enjoy occasional game cranium conga especially right people looking clever game enjoy sake good time lots fun cranium conga fine choiceif youd like read reviews games liked please visit blog url located amazon profile page
10079,0,1,3,finally together wagon fine problems really kids love going rides however terrible experience assemble thing must warn others considering would never buy wagon could several times assembly thought going return get money backwhat minute task took hour halfthe instructions pictures descriptions pictures make clear put pieces together often pictures misleading leave questions youre rightthe way pieces put together junk basically wheels attach snaplike red hubs metal rings inside hammer little plastic hub metal ring inside onto bar problem wrong theres easy fix like put couple pieces together theres undoing without breaking absolutely allowance mistakes awful instructions unhelpful anyway twice undo stupid little red snap things use screwdriver hammer pry couldnt use screwon bolt beyond finally got wheels onthen came putting handle took husband working together half hour trying force together finally determined holes handle simply line holes wagon husband drilled slightly bigger hole problem area viola popped right onbe warned looks really simple huge pain put thing together
10082,0,1,3,ravensburger fairly well known company making jigsaw puzzles always produce high quality puzzles usually good picturesthe puzzle pieces decent size sturdy construction small fiddly large make size puzzle big image used particular puzzle bright yellow new york taxi cab greyscale manhatten backdrop complete picture looks nice unfortunately trying complete sheer amount bland greyscale makes fairly difficult especially areas sky buildingsoverall decent puzzle keep entertained like jigsaw puzzles isnt one best ravensburger produced would suggesting looking puzzles catalog buying one
10111,0,1,3,got gift daughter turned one loved liked murmur microphone microphone stopped working saliva got inside worked dried music really fast loud hard follow along toy anyways one day playing flipped whole toy puppys arm broke didnt see happen minutes later husband saw chewing something white arm luckily able get choked emailing vtech problem told us never complaints toy popular also sent prepaid label could send back also would send us replacement toy choice decided get smartville alphabet train station sent us quickly hawaii daughter plays new toy think misses microphone part old toywe pleased vtechs quick response action wished toy durable since daughter liked lot
10113,0,1,2,must many childrens games loud annoying great game sans quacking ducks quacking ducks quacking ducks
10135,0,1,3,year old son received christmas year though enamored put heavy rotation thing right size trucks really entertainment value play value son kept loading bed stuff truck would activate dump put bed ready dumped ding product fun well made slam dunk goto gift
